,Datetime,n_spawn,route,spawn_delay,Adjusted_Datetime,Stops
231,2024-03-04 19:29:00,1.0,route_106,-20,2024-03-04 19:28:40,bs_25-bs_17-bs_3-bs_4
232,2024-03-04 19:59:00,1.0,route_106,-20,2024-03-04 19:58:40,bs_25-bs_17-bs_3-bs_4
233,2024-03-04 20:29:00,1.0,route_106,-20,2024-03-04 20:28:40,bs_25-bs_17-bs_3-bs_4
234,2024-03-04 20:59:00,1.0,route_106,-20,2024-03-04 20:58:40,bs_25-bs_17-bs_3-bs_4
235,2024-03-04 21:59:00,1.0,route_106,-20,2024-03-04 21:58:40,bs_25-bs_17-bs_3-bs_4
236,2024-03-04 22:59:00,1.0,route_106,-20,2024-03-04 22:58:40,bs_25-bs_17-bs_3-bs_4
237,2024-03-04 23:59:00,1.0,route_106,-20,2024-03-04 23:58:40,bs_25-bs_17-bs_3-bs_4
238,2024-03-04 00:21:00,1.0,route_R106,-60,2024-03-04 00:20:00,bs_8-bs_18-bs_26
239,2024-03-04 05:36:00,1.0,route_R106,-60,2024-03-04 05:35:00,bs_8-bs_18-bs_26
240,2024-03-04 06:06:00,1.0,route_R106,-60,2024-03-04 06:05:00,bs_8-bs_18-bs_26
241,2024-03-04 06:21:00,1.0,route_R106,-60,2024-03-04 06:20:00,bs_8-bs_18-bs_26
242,2024-03-04 06:36:00,1.0,route_R106,-60,2024-03-04 06:35:00,bs_8-bs_18-bs_26
243,2024-03-04 06:51:00,1.0,route_R106,-60,2024-03-04 06:50:00,bs_8-bs_18-bs_26
244,2024-03-04 07:06:00,1.0,route_R106,-60,2024-03-04 07:05:00,bs_8-bs_18-bs_26
245,2024-03-04 07:21:00,1.0,route_R106,-60,2024-03-04 07:20:00,bs_8-bs_18-bs_26
246,2024-03-04 07:36:00,1.0,route_R106,-60,2024-03-04 07:35:00,bs_8-bs_18-bs_26
247,2024-03-04 08:06:00,1.0,route_R106,-60,2024-03-04 08:05:00,bs_8-bs_18-bs_26
248,2024-03-04 08:36:00,1.0,route_R106,-60,2024-03-04 08:35:00,bs_8-bs_18-bs_26
249,2024-03-04 09:06:00,1.0,route_R106,-60,2024-03-04 09:05:00,bs_8-bs_18-bs_26
250,2024-03-04 09:36:00,1.0,route_R106,-60,2024-03-04 09:35:00,bs_8-bs_18-bs_26
251,2024-03-04 10:06:00,1.0,route_R106,-60,2024-03-04 10:05:00,bs_8-bs_18-bs_26
252,2024-03-04 10:36:00,1.0,route_R106,-60,2024-03-04 10:35:00,bs_8-bs_18-bs_26
253,2024-03-04 11:06:00,1.0,route_R106,-60,2024-03-04 11:05:00,bs_8-bs_18-bs_26
254,2024-03-04 11:36:00,1.0,route_R106,-60,2024-03-04 11:35:00,bs_8-bs_18-bs_26
255,2024-03-04 12:06:00,1.0,route_R106,-60,2024-03-04 12:05:00,bs_8-bs_18-bs_26
256,2024-03-04 12:16:00,1.0,route_R106,-60,2024-03-04 12:15:00,bs_8-bs_18-bs_26
257,2024-03-04 12:36:00,1.0,route_R106,-60,2024-03-04 12:35:00,bs_8-bs_18-bs_26
258,2024-03-04 13:06:00,1.0,route_R106,-60,2024-03-04 13:05:00,bs_8-bs_18-bs_26
259,2024-03-04 13:13:00,1.0,route_R106,-60,2024-03-04 13:12:00,bs_8-bs_18-bs_26
260,2024-03-04 13:36:00,1.0,route_R106,-60,2024-03-04 13:35:00,bs_8-bs_18-bs_26
261,2024-03-04 14:06:00,1.0,route_R106,-60,2024-03-04 14:05:00,bs_8-bs_18-bs_26
262,2024-03-04 14:36:00,1.0,route_R106,-60,2024-03-04 14:35:00,bs_8-bs_18-bs_26
263,2024-03-04 15:06:00,1.0,route_R106,-60,2024-03-04 15:05:00,bs_8-bs_18-bs_26
264,2024-03-04 15:36:00,1.0,route_R106,-60,2024-03-04 15:35:00,bs_8-bs_18-bs_26
265,2024-03-04 15:51:00,1.0,route_R106,-60,2024-03-04 15:50:00,bs_8-bs_18-bs_26
266,2024-03-04 16:06:00,1.0,route_R106,-60,2024-03-04 16:05:00,bs_8-bs_18-bs_26
267,2024-03-04 16:36:00,1.0,route_R106,-60,2024-03-04 16:35:00,bs_8-bs_18-bs_26
268,2024-03-04 17:06:00,1.0,route_R106,-60,2024-03-04 17:05:00,bs_8-bs_18-bs_26
269,2024-03-04 17:36:00,1.0,route_R106,-60,2024-03-04 17:35:00,bs_8-bs_18-bs_26
270,2024-03-04 18:06:00,1.0,route_R106,-60,2024-03-04 18:05:00,bs_8-bs_18-bs_26
271,2024-03-04 18:36:00,1.0,route_R106,-60,2024-03-04 18:35:00,bs_8-bs_18-bs_26
272,2024-03-04 19:06:00,1.0,route_R106,-60,2024-03-04 19:05:00,bs_8-bs_18-bs_26
273,2024-03-04 19:36:00,1.0,route_R106,-60,2024-03-04 19:35:00,bs_8-bs_18-bs_26
274,2024-03-04 20:06:00,1.0,route_R106,-60,2024-03-04 20:05:00,bs_8-bs_18-bs_26
275,2024-03-04 20:36:00,1.0,route_R106,-60,2024-03-04 20:35:00,bs_8-bs_18-bs_26
276,2024-03-04 21:21:00,1.0,route_R106,-60,2024-03-04 21:20:00,bs_8-bs_18-bs_26
277,2024-03-04 22:21:00,1.0,route_R106,-60,2024-03-04 22:20:00,bs_8-bs_18-bs_26
278,2024-03-04 23:21:00,1.0,route_R106,-60,2024-03-04 23:20:00,bs_8-bs_18-bs_26
279,2024-03-04 00:02:00,1.0,route_114,-120,2024-03-04 00:00:00,bs_25-bs_17-bs_3
280,2024-03-04 05:02:00,1.0,route_114,-120,2024-03-04 05:00:00,bs_25-bs_17-bs_3
281,2024-03-04 05:32:00,1.0,route_114,-120,2024-03-04 05:30:00,bs_25-bs_17-bs_3
282,2024-03-04 06:02:00,1.0,route_114,-120,2024-03-04 06:00:00,bs_25-bs_17-bs_3
283,2024-03-04 06:32:00,1.0,route_114,-120,2024-03-04 06:30:00,bs_25-bs_17-bs_3
284,2024-03-04 06:47:00,1.0,route_114,-120,2024-03-04 06:45:00,bs_25-bs_17-bs_3
285,2024-03-04 07:02:00,1.0,route_114,-120,2024-03-04 07:00:00,bs_25-bs_17-bs_3
286,2024-03-04 07:12:00,1.0,route_114,-120,2024-03-04 07:10:00,bs_25-bs_17-bs_3
287,2024-03-04 07:17:00,1.0,route_114,-120,2024-03-04 07:15:00,bs_25-bs_17-bs_3
288,2024-03-04 07:32:00,1.0,route_114,-120,2024-03-04 07:30:00,bs_25-bs_17-bs_3
289,2024-03-04 07:47:00,1.0,route_114,-120,2024-03-04 07:45:00,bs_25-bs_17-bs_3
290,2024-03-04 08:02:00,1.0,route_114,-120,2024-03-04 08:00:00,bs_25-bs_17-bs_3
291,2024-03-04 08:17:00,1.0,route_114,-120,2024-03-04 08:15:00,bs_25-bs_17-bs_3
292,2024-03-04 08:32:00,1.0,route_114,-120,2024-03-04 08:30:00,bs_25-bs_17-bs_3
293,2024-03-04 08:47:00,1.0,route_114,-120,2024-03-04 08:45:00,bs_25-bs_17-bs_3
294,2024-03-04 09:02:00,1.0,route_114,-120,2024-03-04 09:00:00,bs_25-bs_17-bs_3
295,2024-03-04 09:32:00,1.0,route_114,-120,2024-03-04 09:30:00,bs_25-bs_17-bs_3
296,2024-03-04 10:02:00,1.0,route_114,-120,2024-03-04 10:00:00,bs_25-bs_17-bs_3
297,2024-03-04 10:32:00,1.0,route_114,-120,2024-03-04 10:30:00,bs_25-bs_17-bs_3
298,2024-03-04 11:02:00,1.0,route_114,-120,2024-03-04 11:00:00,bs_25-bs_17-bs_3
299,2024-03-04 11:32:00,1.0,route_114,-120,2024-03-04 11:30:00,bs_25-bs_17-bs_3
300,2024-03-04 12:02:00,1.0,route_114,-120,2024-03-04 12:00:00,bs_25-bs_17-bs_3
301,2024-03-04 12:32:00,1.0,route_114,-120,2024-03-04 12:30:00,bs_25-bs_17-bs_3
302,2024-03-04 13:02:00,1.0,route_114,-120,2024-03-04 13:00:00,bs_25-bs_17-bs_3
303,2024-03-04 13:32:00,1.0,route_114,-120,2024-03-04 13:30:00,bs_25-bs_17-bs_3
304,2024-03-04 14:02:00,1.0,route_114,-120,2024-03-04 14:00:00,bs_25-bs_17-bs_3
305,2024-03-04 14:32:00,1.0,route_114,-120,2024-03-04 14:30:00,bs_25-bs_17-bs_3
306,2024-03-04 15:02:00,1.0,route_114,-120,2024-03-04 15:00:00,bs_25-bs_17-bs_3
307,2024-03-04 15:17:00,1.0,route_114,-120,2024-03-04 15:15:00,bs_25-bs_17-bs_3
308,2024-03-04 15:32:00,1.0,route_114,-120,2024-03-04 15:30:00,bs_25-bs_17-bs_3
309,2024-03-04 16:02:00,1.0,route_114,-120,2024-03-04 16:00:00,bs_25-bs_17-bs_3
310,2024-03-04 16:17:00,1.0,route_114,-120,2024-03-04 16:15:00,bs_25-bs_17-bs_3
311,2024-03-04 16:32:00,1.0,route_114,-120,2024-03-04 16:30:00,bs_25-bs_17-bs_3
312,2024-03-04 16:47:00,1.0,route_114,-120,2024-03-04 16:45:00,bs_25-bs_17-bs_3
313,2024-03-04 17:02:00,1.0,route_114,-120,2024-03-04 17:00:00,bs_25-bs_17-bs_3
314,2024-03-04 17:17:00,1.0,route_114,-120,2024-03-04 17:15:00,bs_25-bs_17-bs_3
315,2024-03-04 17:32:00,1.0,route_114,-120,2024-03-04 17:30:00,bs_25-bs_17-bs_3
316,2024-03-04 17:47:00,1.0,route_114,-120,2024-03-04 17:45:00,bs_25-bs_17-bs_3
317,2024-03-04 18:02:00,1.0,route_114,-120,2024-03-04 18:00:00,bs_25-bs_17-bs_3
318,2024-03-04 18:17:00,1.0,route_114,-120,2024-03-04 18:15:00,bs_25-bs_17-bs_3
319,2024-03-04 18:32:00,1.0,route_114,-120,2024-03-04 18:30:00,bs_25-bs_17-bs_3
320,2024-03-04 18:47:00,1.0,route_114,-120,2024-03-04 18:45:00,bs_25-bs_17-bs_3
321,2024-03-04 19:02:00,1.0,route_114,-120,2024-03-04 19:00:00,bs_25-bs_17-bs_3
322,2024-03-04 19:17:00,1.0,route_114,-120,2024-03-04 19:15:00,bs_25-bs_17-bs_3
323,2024-03-04 19:32:00,1.0,route_114,-120,2024-03-04 19:30:00,bs_25-bs_17-bs_3
324,2024-03-04 19:47:00,1.0,route_114,-120,2024-03-04 19:45:00,bs_25-bs_17-bs_3
325,2024-03-04 20:02:00,1.0,route_114,-120,2024-03-04 20:00:00,bs_25-bs_17-bs_3
326,2024-03-04 20:32:00,1.0,route_114,-120,2024-03-04 20:30:00,bs_25-bs_17-bs_3
327,2024-03-04 21:02:00,1.0,route_114,-120,2024-03-04 21:00:00,bs_25-bs_17-bs_3
328,2024-03-04 21:32:00,1.0,route_114,-120,2024-03-04 21:30:00,bs_25-bs_17-bs_3
329,2024-03-04 22:02:00,1.0,route_114,-120,2024-03-04 22:00:00,bs_25-bs_17-bs_3
330,2024-03-04 22:32:00,1.0,route_114,-120,2024-03-04 22:30:00,bs_25-bs_17-bs_3
331,2024-03-04 23:02:00,1.0,route_114,-120,2024-03-04 23:00:00,bs_25-bs_17-bs_3
332,2024-03-04 23:32:00,1.0,route_114,-120,2024-03-04 23:30:00,bs_25-bs_17-bs_3
333,2024-03-04 00:22:00,1.0,route_R114,-60,2024-03-04 00:21:00,bs_8-bs_18-bs_26
334,2024-03-04 05:22:00,1.0,route_R114,-60,2024-03-04 05:21:00,bs_8-bs_18-bs_26
335,2024-03-04 05:37:00,1.0,route_R114,-60,2024-03-04 05:36:00,bs_8-bs_18-bs_26
336,2024-03-04 05:52:00,1.0,route_R114,-60,2024-03-04 05:51:00,bs_8-bs_18-bs_26
337,2024-03-04 06:07:00,1.0,route_R114,-60,2024-03-04 06:06:00,bs_8-bs_18-bs_26
338,2024-03-04 06:22:00,1.0,route_R114,-60,2024-03-04 06:21:00,bs_8-bs_18-bs_26
339,2024-03-04 06:37:00,1.0,route_R114,-60,2024-03-04 06:36:00,bs_8-bs_18-bs_26
340,2024-03-04 06:52:00,1.0,route_R114,-60,2024-03-04 06:51:00,bs_8-bs_18-bs_26
341,2024-03-04 07:07:00,1.0,route_R114,-60,2024-03-04 07:06:00,bs_8-bs_18-bs_26
342,2024-03-04 07:22:00,1.0,route_R114,-60,2024-03-04 07:21:00,bs_8-bs_18-bs_26
343,2024-03-04 07:37:00,1.0,route_R114,-60,2024-03-04 07:36:00,bs_8-bs_18-bs_26
344,2024-03-04 07:52:00,1.0,route_R114,-60,2024-03-04 07:51:00,bs_8-bs_18-bs_26
345,2024-03-04 08:07:00,1.0,route_R114,-60,2024-03-04 08:06:00,bs_8-bs_18-bs_26
346,2024-03-04 08:22:00,1.0,route_R114,-60,2024-03-04 08:21:00,bs_8-bs_18-bs_26
347,2024-03-04 08:52:00,1.0,route_R114,-60,2024-03-04 08:51:00,bs_8-bs_18-bs_26
348,2024-03-04 09:22:00,1.0,route_R114,-60,2024-03-04 09:21:00,bs_8-bs_18-bs_26
349,2024-03-04 09:52:00,1.0,route_R114,-60,2024-03-04 09:51:00,bs_8-bs_18-bs_26
350,2024-03-04 10:22:00,1.0,route_R114,-60,2024-03-04 10:21:00,bs_8-bs_18-bs_26
351,2024-03-04 10:52:00,1.0,route_R114,-60,2024-03-04 10:51:00,bs_8-bs_18-bs_26
352,2024-03-04 11:22:00,1.0,route_R114,-60,2024-03-04 11:21:00,bs_8-bs_18-bs_26
353,2024-03-04 11:52:00,1.0,route_R114,-60,2024-03-04 11:51:00,bs_8-bs_18-bs_26
354,2024-03-04 12:22:00,1.0,route_R114,-60,2024-03-04 12:21:00,bs_8-bs_18-bs_26
355,2024-03-04 12:52:00,1.0,route_R114,-60,2024-03-04 12:51:00,bs_8-bs_18-bs_26
356,2024-03-04 13:22:00,1.0,route_R114,-60,2024-03-04 13:21:00,bs_8-bs_18-bs_26
357,2024-03-04 13:52:00,1.0,route_R114,-60,2024-03-04 13:51:00,bs_8-bs_18-bs_26
358,2024-03-04 14:22:00,1.0,route_R114,-60,2024-03-04 14:21:00,bs_8-bs_18-bs_26
359,2024-03-04 14:52:00,1.0,route_R114,-60,2024-03-04 14:51:00,bs_8-bs_18-bs_26
360,2024-03-04 15:22:00,1.0,route_R114,-60,2024-03-04 15:21:00,bs_8-bs_18-bs_26
361,2024-03-04 15:37:00,1.0,route_R114,-60,2024-03-04 15:36:00,bs_8-bs_18-bs_26
362,2024-03-04 15:52:00,1.0,route_R114,-60,2024-03-04 15:51:00,bs_8-bs_18-bs_26
363,2024-03-04 16:07:00,1.0,route_R114,-60,2024-03-04 16:06:00,bs_8-bs_18-bs_26
364,2024-03-04 16:22:00,1.0,route_R114,-60,2024-03-04 16:21:00,bs_8-bs_18-bs_26
365,2024-03-04 16:37:00,1.0,route_R114,-60,2024-03-04 16:36:00,bs_8-bs_18-bs_26
366,2024-03-04 16:52:00,1.0,route_R114,-60,2024-03-04 16:51:00,bs_8-bs_18-bs_26
367,2024-03-04 17:07:00,1.0,route_R114,-60,2024-03-04 17:06:00,bs_8-bs_18-bs_26
368,2024-03-04 17:22:00,1.0,route_R114,-60,2024-03-04 17:21:00,bs_8-bs_18-bs_26
369,2024-03-04 17:37:00,1.0,route_R114,-60,2024-03-04 17:36:00,bs_8-bs_18-bs_26
370,2024-03-04 17:52:00,1.0,route_R114,-60,2024-03-04 17:51:00,bs_8-bs_18-bs_26
371,2024-03-04 18:07:00,1.0,route_R114,-60,2024-03-04 18:06:00,bs_8-bs_18-bs_26
372,2024-03-04 18:22:00,1.0,route_R114,-60,2024-03-04 18:21:00,bs_8-bs_18-bs_26
373,2024-03-04 18:37:00,1.0,route_R114,-60,2024-03-04 18:36:00,bs_8-bs_18-bs_26
374,2024-03-04 18:52:00,1.0,route_R114,-60,2024-03-04 18:51:00,bs_8-bs_18-bs_26
375,2024-03-04 19:22:00,1.0,route_R114,-60,2024-03-04 19:21:00,bs_8-bs_18-bs_26
376,2024-03-04 19:52:00,1.0,route_R114,-60,2024-03-04 19:51:00,bs_8-bs_18-bs_26
377,2024-03-04 20:22:00,1.0,route_R114,-60,2024-03-04 20:21:00,bs_8-bs_18-bs_26
378,2024-03-04 20:52:00,1.0,route_R114,-60,2024-03-04 20:51:00,bs_8-bs_18-bs_26
379,2024-03-04 21:22:00,1.0,route_R114,-60,2024-03-04 21:21:00,bs_8-bs_18-bs_26
380,2024-03-04 21:52:00,1.0,route_R114,-60,2024-03-04 21:51:00,bs_8-bs_18-bs_26
381,2024-03-04 22:22:00,1.0,route_R114,-60,2024-03-04 22:21:00,bs_8-bs_18-bs_26
382,2024-03-04 22:52:00,1.0,route_R114,-60,2024-03-04 22:51:00,bs_8-bs_18-bs_26
383,2024-03-04 23:22:00,1.0,route_R114,-60,2024-03-04 23:21:00,bs_8-bs_18-bs_26
384,2024-03-04 23:52:00,1.0,route_R114,-60,2024-03-04 23:51:00,bs_8-bs_18-bs_26
385,2024-03-04 07:16:00,1.0,route_115,0,2024-03-04 07:16:00,bs_11-bs_3-bs_4
386,2024-03-04 13:11:00,1.0,route_115,0,2024-03-04 13:11:00,bs_11-bs_3-bs_4
387,2024-03-04 06:59:00,1.0,route_R115,0,2024-03-04 06:59:00,bs_9-bs_8-bs_12
388,2024-03-04 07:20:00,1.0,route_R115,0,2024-03-04 07:20:00,bs_9-bs_8-bs_12
389,2024-03-04 07:10:00,1.0,route_132,0,2024-03-04 07:10:00,bs_6-bs_13-bs_22-bs_24
390,2024-03-04 07:28:00,1.0,route_132,0,2024-03-04 07:28:00,bs_6-bs_13-bs_22-bs_24
391,2024-03-04 08:06:00,1.0,route_132,0,2024-03-04 08:06:00,bs_6-bs_13-bs_22-bs_24
392,2024-03-04 09:25:00,1.0,route_132,0,2024-03-04 09:25:00,bs_6-bs_13-bs_22-bs_24
393,2024-03-04 10:25:00,1.0,route_132,0,2024-03-04 10:25:00,bs_6-bs_13-bs_22-bs_24
394,2024-03-04 11:23:00,1.0,route_132,0,2024-03-04 11:23:00,bs_6-bs_13-bs_22-bs_24
395,2024-03-04 11:25:00,1.0,route_132,0,2024-03-04 11:25:00,bs_6-bs_13-bs_22-bs_24
396,2024-03-04 12:18:00,1.0,route_132,0,2024-03-04 12:18:00,bs_6-bs_13-bs_22-bs_24
397,2024-03-04 12:38:00,1.0,route_132,0,2024-03-04 12:38:00,bs_6-bs_13-bs_22-bs_24
398,2024-03-04 13:19:00,1.0,route_132,0,2024-03-04 13:19:00,bs_6-bs_13-bs_22-bs_24
399,2024-03-04 13:38:00,1.0,route_132,0,2024-03-04 13:38:00,bs_6-bs_13-bs_22-bs_24
400,2024-03-04 13:44:00,1.0,route_132,0,2024-03-04 13:44:00,bs_6-bs_13-bs_22-bs_24
401,2024-03-04 14:38:00,1.0,route_132,0,2024-03-04 14:38:00,bs_6-bs_13-bs_22-bs_24
402,2024-03-04 15:38:00,1.0,route_132,0,2024-03-04 15:38:00,bs_6-bs_13-bs_22-bs_24
403,2024-03-04 15:48:00,1.0,route_132,0,2024-03-04 15:48:00,bs_6-bs_13-bs_22-bs_24
404,2024-03-04 16:37:00,1.0,route_132,0,2024-03-04 16:37:00,bs_6-bs_13-bs_22-bs_24
405,2024-03-04 16:38:00,1.0,route_132,0,2024-03-04 16:38:00,bs_6-bs_13-bs_22-bs_24
406,2024-03-04 17:27:00,1.0,route_132,0,2024-03-04 17:27:00,bs_6-bs_13-bs_22-bs_24
407,2024-03-04 17:38:00,1.0,route_132,0,2024-03-04 17:38:00,bs_6-bs_13-bs_22-bs_24
408,2024-03-04 07:17:00,1.0,route_R132,0,2024-03-04 07:17:00,bs_19-bs_17-bs_5
409,2024-03-04 07:46:00,1.0,route_R132,0,2024-03-04 07:46:00,bs_19-bs_17-bs_5
410,2024-03-04 08:13:00,1.0,route_R132,0,2024-03-04 08:13:00,bs_19-bs_17-bs_5
411,2024-03-04 09:35:00,1.0,route_R132,0,2024-03-04 09:35:00,bs_19-bs_17-bs_5
412,2024-03-04 10:35:00,1.0,route_R132,0,2024-03-04 10:35:00,bs_19-bs_17-bs_5
413,2024-03-04 11:29:00,1.0,route_R132,0,2024-03-04 11:29:00,bs_19-bs_17-bs_5
414,2024-03-04 11:48:00,1.0,route_R132,0,2024-03-04 11:48:00,bs_19-bs_17-bs_5
415,2024-03-04 12:25:00,1.0,route_R132,0,2024-03-04 12:25:00,bs_19-bs_17-bs_5
416,2024-03-04 12:48:00,1.0,route_R132,0,2024-03-04 12:48:00,bs_19-bs_17-bs_5
417,2024-03-04 13:03:00,1.0,route_R132,0,2024-03-04 13:03:00,bs_19-bs_17-bs_5
418,2024-03-04 13:25:00,1.0,route_R132,0,2024-03-04 13:25:00,bs_19-bs_17-bs_5
419,2024-03-04 13:48:00,1.0,route_R132,0,2024-03-04 13:48:00,bs_19-bs_17-bs_5
420,2024-03-04 13:50:00,1.0,route_R132,0,2024-03-04 13:50:00,bs_19-bs_17-bs_5
421,2024-03-04 14:48:00,1.0,route_R132,0,2024-03-04 14:48:00,bs_19-bs_17-bs_5
422,2024-03-04 15:06:00,1.0,route_R132,0,2024-03-04 15:06:00,bs_19-bs_17-bs_5
423,2024-03-04 15:26:00,1.0,route_R132,0,2024-03-04 15:26:00,bs_19-bs_17-bs_5
424,2024-03-04 15:48:00,1.0,route_R132,0,2024-03-04 15:48:00,bs_19-bs_17-bs_5
425,2024-03-04 15:55:00,1.0,route_R132,0,2024-03-04 15:55:00,bs_19-bs_17-bs_5
426,2024-03-04 16:45:00,1.0,route_R132,0,2024-03-04 16:45:00,bs_19-bs_17-bs_5
427,2024-03-04 16:48:00,1.0,route_R132,0,2024-03-04 16:48:00,bs_19-bs_17-bs_5
428,2024-03-04 17:35:00,1.0,route_R132,0,2024-03-04 17:35:00,bs_19-bs_17-bs_5
429,2024-03-04 17:48:00,1.0,route_R132,0,2024-03-04 17:48:00,bs_19-bs_17-bs_5
430,2024-03-04 06:23:00,1.0,route_138,0,2024-03-04 06:23:00,bs_1-bs_0-bs_20
431,2024-03-04 07:09:00,1.0,route_138,0,2024-03-04 07:09:00,bs_1-bs_0-bs_20
432,2024-03-04 07:33:00,1.0,route_138,0,2024-03-04 07:33:00,bs_1-bs_0-bs_20
433,2024-03-04 08:21:00,1.0,route_138,0,2024-03-04 08:21:00,bs_1-bs_0-bs_20
434,2024-03-04 09:17:00,1.0,route_138,0,2024-03-04 09:17:00,bs_1-bs_0-bs_20
435,2024-03-04 11:20:00,1.0,route_138,0,2024-03-04 11:20:00,bs_1-bs_0-bs_20
436,2024-03-04 12:19:00,1.0,route_138,0,2024-03-04 12:19:00,bs_1-bs_0-bs_20
437,2024-03-04 13:05:00,1.0,route_138,0,2024-03-04 13:05:00,bs_1-bs_0-bs_20
438,2024-03-04 13:47:00,1.0,route_138,0,2024-03-04 13:47:00,bs_1-bs_0-bs_20
439,2024-03-04 14:32:00,1.0,route_138,0,2024-03-04 14:32:00,bs_1-bs_0-bs_20
440,2024-03-04 15:14:00,1.0,route_138,0,2024-03-04 15:14:00,bs_1-bs_0-bs_20
441,2024-03-04 16:00:00,1.0,route_138,0,2024-03-04 16:00:00,bs_1-bs_0-bs_20
442,2024-03-04 16:42:00,1.0,route_138,0,2024-03-04 16:42:00,bs_1-bs_0-bs_20
443,2024-03-04 17:34:00,1.0,route_138,0,2024-03-04 17:34:00,bs_1-bs_0-bs_20
444,2024-03-04 18:04:00,1.0,route_138,0,2024-03-04 18:04:00,bs_1-bs_0-bs_20
445,2024-03-04 06:01:00,1.0,route_R138,0,2024-03-04 06:01:00,bs_19-bs_0-bs_10
446,2024-03-04 06:46:00,1.0,route_R138,0,2024-03-04 06:46:00,bs_19-bs_0-bs_10
447,2024-03-04 07:21:00,1.0,route_R138,0,2024-03-04 07:21:00,bs_19-bs_0-bs_10
448,2024-03-04 08:20:00,1.0,route_R138,0,2024-03-04 08:20:00,bs_19-bs_0-bs_10
449,2024-03-04 09:25:00,1.0,route_R138,0,2024-03-04 09:25:00,bs_19-bs_0-bs_10
450,2024-03-04 11:25:00,1.0,route_R138,0,2024-03-04 11:25:00,bs_19-bs_0-bs_10
451,2024-03-04 12:23:00,1.0,route_R138,0,2024-03-04 12:23:00,bs_19-bs_0-bs_10
452,2024-03-04 13:19:00,1.0,route_R138,0,2024-03-04 13:19:00,bs_19-bs_0-bs_10
453,2024-03-04 14:06:00,1.0,route_R138,0,2024-03-04 14:06:00,bs_19-bs_0-bs_10
454,2024-03-04 14:47:00,1.0,route_R138,0,2024-03-04 14:47:00,bs_19-bs_0-bs_10
455,2024-03-04 15:35:00,1.0,route_R138,0,2024-03-04 15:35:00,bs_19-bs_0-bs_10
456,2024-03-04 16:12:00,1.0,route_R138,0,2024-03-04 16:12:00,bs_19-bs_0-bs_10
457,2024-03-04 17:00:00,1.0,route_R138,0,2024-03-04 17:00:00,bs_19-bs_0-bs_10
458,2024-03-04 17:41:00,1.0,route_R138,0,2024-03-04 17:41:00,bs_19-bs_0-bs_10
459,2024-03-04 18:31:00,1.0,route_R138,0,2024-03-04 18:31:00,bs_19-bs_0-bs_10
460,2024-03-05 04:27:00,1.0,route_101,0,2024-03-05 04:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
461,2024-03-05 04:57:00,1.0,route_101,0,2024-03-05 04:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
462,2024-03-05 05:12:00,1.0,route_101,0,2024-03-05 05:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
463,2024-03-05 05:27:00,1.0,route_101,0,2024-03-05 05:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
464,2024-03-05 05:42:00,1.0,route_101,0,2024-03-05 05:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
465,2024-03-05 05:57:00,1.0,route_101,0,2024-03-05 05:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
466,2024-03-05 06:12:00,1.0,route_101,0,2024-03-05 06:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
467,2024-03-05 06:27:00,1.0,route_101,0,2024-03-05 06:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
468,2024-03-05 06:42:00,1.0,route_101,0,2024-03-05 06:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
469,2024-03-05 06:57:00,1.0,route_101,0,2024-03-05 06:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
470,2024-03-05 07:12:00,1.0,route_101,0,2024-03-05 07:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
471,2024-03-05 07:27:00,1.0,route_101,0,2024-03-05 07:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
472,2024-03-05 07:42:00,1.0,route_101,0,2024-03-05 07:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
473,2024-03-05 07:57:00,1.0,route_101,0,2024-03-05 07:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
474,2024-03-05 08:12:00,1.0,route_101,0,2024-03-05 08:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
475,2024-03-05 08:27:00,1.0,route_101,0,2024-03-05 08:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
476,2024-03-05 08:42:00,1.0,route_101,0,2024-03-05 08:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
477,2024-03-05 08:57:00,1.0,route_101,0,2024-03-05 08:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
478,2024-03-05 09:12:00,1.0,route_101,0,2024-03-05 09:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
479,2024-03-05 09:27:00,1.0,route_101,0,2024-03-05 09:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
480,2024-03-05 09:42:00,1.0,route_101,0,2024-03-05 09:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
481,2024-03-05 09:57:00,1.0,route_101,0,2024-03-05 09:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
